names	scores	logfoldchanges	pvals	pvals_adj
SF3B1	16.190823	1.3008403	5.854096081414448e-59	8.784877601765432e-58
NXT2	16.182055	3.825741	6.750418853824878e-59	1.0123477095634124e-57
KNOP1	16.17828	1.7347431	7.177109389961492e-59	1.0756521270432732e-57
SKIV2L2	16.167221	2.2666538	8.588666460731798e-59	1.2847509333821943e-57
TOLLIP	16.145525	1.9844863	1.2210649392277369e-58	1.823074747463747e-57
GPC4	16.128561	5.9441586	1.6072197887156748e-58	2.3965704454042982e-57
GTF2H5	16.12703	1.1776959	1.6475789216653816e-58	2.455195188523523e-57
UNK	16.123741	2.6042442	1.7376445738592243e-58	2.587770684994149e-57
CCAR2	16.12039	2.4252806	1.8344616508286446e-58	2.730226606198482e-57
BAIAP2	16.085442	2.786804	3.2273819918199476e-58	4.800271698326382e-57
RNFT1	16.081146	3.274932	3.459225382297157e-58	5.141855542984972e-57
MPHOSPH6	16.071892	2.546715	4.016401693958861e-58	5.962519360179936e-57
PARP2	16.060284	2.3318808	4.84329932288017e-58	7.185550634764842e-57
PDLIM1	16.053745	1.85379	5.381640258275145e-58	7.979205751557288e-57
ARIH2	16.043358	1.8893931	6.361959091182012e-58	9.426756764201055e-57
ARIH1	16.030268	2.232691	7.854351956640487e-58	1.1630767875377637e-56
UBE3A	16.022036	1.5776954	8.96667156819411e-58	1.3269546037711156e-56
FH	16.017414	1.7933443	9.658356223353364e-58	1.4284168569170627e-56
RFK	16.013367	1.7447213	1.03078053934726e-57	1.5235091765603663e-56
PSMC3IP	16.011835	3.488802	1.0564788735327087e-57	1.5605114811189349e-56
SMG6	16.002531	2.0946956	1.226843534709571e-57	1.8110180910737897e-56
DDX3Y	16.001959	1.4656179	1.238186944425702e-57	1.8266168528110827e-56
FIBP	15.993576	1.2631689	1.416603934767271e-57	2.0885144476863337e-56
SOD1	15.989079	0.5533805	1.5226332109090867e-57	2.2434288949712468e-56
ACBD3	15.9805355	1.8139868	1.7463806229346756e-57	2.571485360303687e-56
PCCB	15.979016	2.2733204	1.7894723152942958e-57	2.6332885290103053e-56
USP3	15.978157	2.3991973	1.8143110713530836e-57	2.668171219308629e-56
NAA38	15.978058	1.3374184	1.817213054227434e-57	2.6707697168002196e-56
DLEU1	15.97239	4.0609417	1.9901030210946056e-57	2.923041453580279e-56
CCAR1	15.970123	1.6867454	2.063761722827251e-57	3.029339571935447e-56
TFDP3	15.966761	6.2024465	2.178067194031688e-57	3.1931415000352406e-56
KLC1	15.949087	1.5187938	2.8908958833748856e-57	4.232904799988242e-56
CDC16	15.943932	1.8495547	3.139651870245655e-57	4.594279136000016e-56
CRLF3	15.94291	3.6558182	3.1913957779623214e-57	4.667094012147509e-56
TUBGCP2	15.912981	1.8291211	5.15015889507661e-57	7.522237045385018e-56
MCM4	15.911661	3.7050688	5.259928522474079e-57	7.677798891675874e-56
STX18	15.901448	2.106606	6.191682281969842e-57	9.026659485424435e-56
AUNIP	15.899206	5.3491397	6.417271491702168e-57	9.349746018560496e-56
BRWD1	15.896304	1.7012603	6.721483182680731e-57	9.786912084683021e-56
SMEK1	15.893502	1.7873971	7.028873515570506e-57	1.0228162883201856e-55
KCTD13	15.883265	3.432209	8.275739649310477e-57	1.2035114582711714e-55
SF3B4	15.873712	1.548307	9.636996210521578e-57	1.4006085289288e-55
COQ9	15.869739	2.0518024	1.0266820314256564e-56	1.4912239629287467e-55
HYLS1	15.846635	2.9290915	1.4831365528682533e-56	2.152881128253547e-55
THOC3	15.811587	2.5989852	2.5886344040347883e-56	3.7529616467614644e-55
VMA21	15.80744	2.1336646	2.7647764217807595e-56	4.005861404218059e-55
PTMA	15.7962055	0.70352125	3.3041725728679574e-56	4.784441885512802e-55
FBXO45	15.792494	3.1718142	3.504473597174733e-56	5.071356933672907e-55
HTATSF1	15.779516	1.6396236	4.3047746197120095e-56	6.2218271991292135e-55
GAGE1	15.771906	5.6604013	4.856191254617834e-56	7.010195105592493e-55
CHEK1	15.761356	4.575975	5.7387620317149e-56	8.279158222333023e-55
EIF5A	15.75645	0.84471035	6.202077060505253e-56	8.942087820691704e-55
CHRAC1	15.754843	2.261489	6.361724423623049e-56	9.166648848000632e-55
ZFAND2A	15.740308	1.926667	8.005283912992805e-56	1.152075415735295e-54
CHID1	15.73692	1.2357191	8.445493998315673e-56	1.2146850475572601e-54
SFMBT1	15.7360735	4.081028	8.559262811546172e-56	1.230295992398787e-54
STEAP1	15.731864	4.1384993	9.147814646376935e-56	1.3132890703431927e-54
MESDC2	15.731503	1.3964473	9.200150979328904e-56	1.3199972716073724e-54
EIF3A	15.727692	1.2837858	9.770897256360495e-56	1.4010311544312152e-54
PSMB1	15.721439	0.6735883	1.0784580898238918e-55	1.5454396378536038e-54
CCNK	15.719608	2.570036	1.1100774834918488e-55	1.5897822998516862e-54
NEK6	15.711264	3.0174415	1.2662973687019932e-55	1.8124073653015753e-54
RBM14	15.708598	2.143395	1.3206678028152942e-55	1.8879291251666996e-54
TDRD6	15.704725	5.432202	1.4038534329535394e-55	2.0044096648905813e-54
NDUFA10	15.70414	1.245126	1.4168709152262714e-55	2.0217691106897614e-54
RPSA	15.687239	0.53151953	1.849275573209354e-55	2.637179044704006e-54
CHKA	15.686828	2.5801456	1.8612856559050917e-55	2.6526984544789106e-54
SF3A3	15.684959	1.5643812	1.9168635006768386e-55	2.7302541265693713e-54
STK4	15.6841	2.4342282	1.9429813567005403e-55	2.7657804793202486e-54
REV3L	15.681509	1.8908765	2.0238774767373146e-55	2.879192081476966e-54
STRADB	15.678333	3.1032693	2.127643595682116e-55	3.0249821031057514e-54
YPEL5	15.647582	1.2479448	3.450819708850849e-55	4.9032480524915747e-54
RABIF	15.617529	1.7766579	5.5307858114577355e-55	7.84444786881257e-54
PMPCB	15.591038	1.3753046	8.376178711487998e-55	1.1865832936864092e-53
CDT1	15.589531	6.307624	8.576129351315728e-55	1.2141776392085382e-53
BRAT1	15.584025	2.2344317	9.347775547336093e-55	1.3226287349898874e-53
GFPT1	15.577748	2.4494858	1.0312352868719904e-54	1.4582311478424238e-53
NOP58	15.577051	1.5859535	1.0425467659013111e-54	1.4733408649644353e-53
UPF2	15.5738125	2.0023277	1.0967044990349033e-54	1.54894699053369e-53
SLIRP	15.570861	1.2335523	1.148508260107357e-54	1.6211397336728323e-53
MED27	15.564771	2.1838846	1.2632224859800708e-54	1.7819919121769223e-53
TTLL1	15.558842	3.2437906	1.3858332966947331e-54	1.953784150462976e-53
METRN	15.554134	1.5502328	1.4915864287108537e-54	2.1016184830878077e-53
NSUN5	15.5483055	1.9583735	1.63371660223655e-54	2.3004997995587088e-53
MRPS31	15.548006	1.7658402	1.6413583868298106e-54	2.3098781604130047e-53
C9orf16	15.546711	1.2849104	1.674886268030447e-54	2.3556529519878314e-53
MRPL23	15.545453	1.4083625	1.7080996609094857e-54	2.4009310048506693e-53
SNX10	15.533236	5.4856734	2.0668446839643474e-54	2.903454054548125e-53
NFATC2IP	15.530258	2.3320951	2.1650564804679602e-54	3.0396049513968435e-53
HSPB11	15.529723	1.3295659	2.183213390368156e-54	3.0632684004390407e-53
NETO2	15.522362	5.0984015	2.4486864234434873e-54	3.433706289846559e-53
PSMF1	15.518625	1.19313	2.5955067875461102e-54	3.637419577782012e-53
GRB2	15.513246	1.5620083	2.822459468692765e-54	3.9531232915679024e-53
NAPA	15.513133	1.3063276	2.827392031986248e-54	3.957676056670816e-53
HNRNPA3	15.508276	0.8773485	3.049587906193306e-54	4.266159538212158e-53
FAF1	15.507454	2.0066867	3.08887437208125e-54	4.318551038328688e-53
PRMT1	15.49348	0.9547723	3.839370624081106e-54	5.361447524310292e-53
CDKN2D	15.474075	2.725835	5.1914186888468695e-54	7.240905853501295e-53
FBXL5	15.4726925	1.681251	5.304137995639679e-54	7.393742123068817e-53
SFPQ	15.469915	0.93884856	5.538011777606415e-54	7.715181594261631e-53
EXOSC7	15.461583	1.2730467	6.30305414488514e-54	8.775790770955464e-53
TTC1	15.4569	1.4016176	6.778326905934551e-54	9.431935665088114e-53
GLCCI1	15.454309	3.181324	7.056405097940283e-54	9.813073992584802e-53
TRMT10A	15.450921	3.6084187	7.437256053559811e-54	1.0336599819271256e-52
STK24	15.448007	1.907992	7.781236459768013e-54	1.0808293618556161e-52
CT47B1	15.426335	6.3559275	1.0887891218702978e-53	1.5114577013338117e-52
UBE2E1	15.425128	1.4207058	1.1093562424697808e-53	1.5391009661152089e-52
MRPS22	15.419934	1.6510184	1.2022718363477063e-53	1.6670274784479393e-52
POLR3D	15.408675	2.8896112	1.4311650531523044e-53	1.983234022418947e-52
PBK	15.40667	5.473723	1.4762626547135733e-53	2.044523853173065e-52
TMEM57	15.404814	1.9782934	1.5192586857844087e-53	2.102832757441596e-52
RPP30	15.401289	1.7478776	1.6043851680250721e-53	2.219352322376834e-52
TMEM258	15.398674	1.0110204	1.6706081829301902e-53	2.3096010895621258e-52
DHX30	15.394825	2.0129862	1.7730308356197767e-53	2.4497601621922103e-52
HSPD1	15.394675	1.0118695	1.7771321347972297e-53	2.4539858645410102e-52
STRA13	15.3869915	1.5724971	2.0012428624861007e-53	2.7618325251787653e-52
AMD1	15.385372	1.3934256	2.0519383179341787e-53	2.8301353236219946e-52
RBL2	15.3820095	2.0926769	2.161351595554827e-53	2.9792971905919787e-52
GGA1	15.381922	1.688651	2.164264191176113e-53	2.9815653640734158e-52
PPP6C	15.378123	1.8131468	2.295038401071092e-53	3.15987440475148e-52
CEBPG	15.374648	2.415569	2.421542720101727e-53	3.3301519698418255e-52
C11orf58	15.373203	0.866823	2.476161455859978e-53	3.403275645816897e-52
MAD1L1	15.372681	2.2175257	2.496238256507092e-53	3.428866676918382e-52
MIB2	15.363676	1.9691885	2.8683971635069497e-53	3.935474359027319e-52
ARPC5	15.363029	1.002314	2.8972014361444254e-53	3.9726777268344014e-52
UFSP2	15.358918	1.4899725	3.0868321179836493e-53	4.230236443573399e-52
NKAPL	15.356302	3.9273074	3.2138902747146293e-53	4.4017950037273126e-52
IWS1	15.350436	1.9048257	3.518120706828626e-53	4.8128709437021836e-52
MKRN1	15.34604	1.4982692	3.764782556844415e-53	5.144328313736881e-52
POLR1C	15.342515	2.0977085	3.974909182959972e-53	5.428300236508888e-52
RFC3	15.331344	3.2865443	4.721220873619373e-53	6.4437544754213365e-52
RTN3	15.329749	1.2686793	4.838528656950174e-53	6.600033582494933e-52
NXT1	15.3257885	1.3700087	5.142680109073453e-53	7.01084953455958e-52
VPS35	15.314156	1.5154302	6.15054634079674e-53	8.379985836650103e-52
MEIOB	15.310382	5.0852036	6.518020366260017e-53	8.875521945491795e-52
TSGA10	15.308252	3.5983603	6.734973874089609e-53	9.165641136918941e-52
WEE1	15.30733	2.4216752	6.8310753989950815e-53	9.291052262332617e-52
C11orf65	15.305301	4.96906	7.047602048970621e-53	9.580015956804085e-52
C16orf59	15.300866	5.1326523	7.544562334854648e-53	1.024962769856408e-51
MAP2K7	15.285796	2.0260973	9.509383127110912e-53	1.291147057016271e-51
BTBD10	15.285036	2.2778773	9.620933121345405e-53	1.3055395406300888e-51
GXYLT1	15.28409	3.2715657	9.761738107469992e-53	1.3238829836816651e-51
CDK1	15.271747	4.687204	1.1796962322498268e-52	1.5971376493002547e-51
SUV39H2	15.269991	3.9491377	1.2118989839337615e-52	1.639792012188695e-51
TMEM126A	15.268372	1.526652	1.2423643962496098e-52	1.6800479450432942e-51
MAGEA11	15.267749	6.7716875	1.254283876028712e-52	1.6951923953449508e-51
MGMT	15.265457	1.1557739	1.2991364730399477e-52	1.7548037434345564e-51
SUMO1	15.25487	0.8885124	1.5279704168719579e-52	2.06153348102048e-51
GMNN	15.25243	2.7243915	1.5861905397492321e-52	2.1388575014498243e-51
IPO5	15.248693	1.5987524	1.6796087703569486e-52	2.2635277414947883e-51
MRPL37	15.247236	1.6301646	1.7175092342729353e-52	2.313279466653816e-51
TMPO	15.244359	2.022428	1.794856749515129e-52	2.4160743315841523e-51
HRASLS	15.243662	3.8015556	1.814124137327424e-52	2.4406141195720004e-51
POLR2K	15.238094	1.03511	1.9754876834765006e-52	2.6546673439293007e-51
ASPM	15.233959	7.0479116	2.104515243410905e-52	2.8264408491700114e-51
DNAJB9	15.230921	1.3929367	2.2046611650472613e-52	2.959251409786769e-51
KIFAP3	15.225764	1.8078316	2.385553377384727e-52	3.200232096343365e-51
GTPBP8	15.220371	2.5812705	2.5905731408027372e-52	3.473286951742929e-51
CTSH	15.216622	1.3199342	2.743339099208039e-52	3.6760119022986994e-51
HAUS6	15.214666	2.9773633	2.8265472715398087e-52	3.785353289660313e-51
AMZ2	15.213384	1.5453379	2.8824963792088933e-52	3.8580853130139514e-51
KLF11	15.206671	1.9524959	3.193767150552233e-52	4.272276353183288e-51
ENO1	15.181014	0.7465825	4.7242150064391804e-52	6.308784284989438e-51
CHCHD4	15.175496	2.4580884	5.138737028054247e-52	6.858450497454136e-51
SDHA	15.171362	1.3154094	5.47295911654318e-52	7.300381406590761e-51
STK32C	15.170789	2.8430088	5.520943073589375e-52	7.360214760428216e-51
VPS33A	15.166255	3.2628028	5.9157134251333665e-52	7.88203493167543e-51
EPB41	15.164487	4.1208215	6.077229229637871e-52	8.09265442973283e-51
CDCA5	15.164263	5.0848975	6.098014162487035e-52	8.115739436839363e-51
RSF1	15.156328	1.1382216	6.880966700191077e-52	9.15258035361764e-51
GGPS1	15.154324	1.423865	7.094217958929435e-52	9.430901049356474e-51
C20orf24	15.153925	1.7504655	7.137380804848903e-52	9.482923226318163e-51
SCAMP2	15.150886	1.789374	7.475211091937078e-52	9.926169130546244e-51
RANBP3	15.149292	2.059513	7.65875265383994e-52	1.0164153973201004e-50
CDCA2	15.147449	7.231584	7.876572683128845e-52	1.0447336822661877e-50
VTI1B	15.144422	1.4659408	8.247666569504653e-52	1.093338559889828e-50
NUP37	15.125578	2.0064511	1.0983232902858584e-51	1.4551546745735499e-50
EPB41L5	15.120509	3.445563	1.1862264045869e-51	1.5707319808626763e-50
FKBP2	15.11671	0.97822404	1.2566600525072539e-51	1.663060238216855e-50
PRR5	15.110545	3.1059897	1.379938740461072e-51	1.8251803576756055e-50
CTNNBL1	15.103383	1.5444335	1.5383302234466846e-51	2.0335342785224995e-50
ACOT7	15.097007	2.982204	1.6945341069378996e-51	2.2387640390931374e-50
TTK	15.092037	6.3473673	1.8271288286228672e-51	2.412589300645121e-50
SIX1	15.073667	7.243417	2.4134017469993146e-51	3.181363759489853e-50
PDS5A	15.055831	2.0919096	3.161018707581512e-51	4.1645448034374562e-50
BEND4	15.048894	5.114931	3.5105550335528626e-51	4.622459985422431e-50
SNRPE	15.047673	0.9717838	3.575918323471265e-51	4.705892514053628e-50
ALG3	15.041446	2.1910865	3.9287475059472895e-51	5.167324137224132e-50
AKTIP	15.03898	1.7227322	4.077862971160709e-51	5.360453391698966e-50
ATG5	15.0367	1.9228814	4.2206870771956625e-51	5.542007082947206e-50
PSMD7	15.031519	1.2158155	4.564158247728769e-51	5.989662218017732e-50
RSL24D1	15.029862	0.92251956	4.6797349490954314e-51	6.137913230335312e-50
NDUFAF4	15.01975	1.7165015	5.451325466812328e-51	7.137990441518869e-50
PLAA	15.009911	2.8266742	6.32331380783091e-51	8.275170962083499e-50
NELFB	14.993993	1.5646912	8.037228476857818e-51	1.0506443670025803e-49
CHEK2	14.978736	3.19141	1.0112193457587256e-50	1.3196889187855137e-49
RPF1	14.976046	1.5908369	1.0529835152192092e-50	1.3734313809926826e-49
MGME1	14.954598	3.1566162	1.4535535705922955e-50	1.8948540452097903e-49
RNF130	14.95014	1.3372061	1.5542244214536446e-50	2.0249668126691173e-49
RAB10	14.948159	1.3109021	1.6011336465950583e-50	2.0849294247029176e-49
PPIL4	14.932878	1.4336416	2.013847253941084e-50	2.619448639316402e-49
TMEM170A	14.929614	1.8923419	2.1148555032394192e-50	2.7493121542112447e-49
NDUFA6	14.929564	1.1333691	2.1164360733600545e-50	2.7498476425268955e-49
DDX18	14.920585	1.2986399	2.421423364392456e-50	3.144375925174089e-49
DDX50	14.920273	1.6176044	2.4327492210886346e-50	3.1573408258254594e-49
ITGB3BP	14.911305	2.2739885	2.782568238481027e-50	3.607373589612042e-49
PHF13	14.907482	3.0127063	2.9465539280619267e-50	3.815763011959116e-49
MAP2K2	14.897319	1.0698035	3.430708640400924e-50	4.4354161708040525e-49
POLR2C	14.892947	1.2580826	3.6626015556365055e-50	4.7326202418521136e-49
COL4A3BP	14.889983	1.6682742	3.8286521781236562e-50	4.944466835963207e-49
PDAP1	14.873356	1.0945321	4.908947893451934e-50	6.336124187214702e-49
FAM136A	14.871949	2.145364	5.01325322283095e-50	6.467206597215584e-49
CCDC172	14.868486	6.2820096	5.279349481506116e-50	6.806744838347336e-49
IMP4	14.868162	1.4941367	5.304943891120858e-50	6.835998343815651e-49
PPP1R2	14.858623	1.3667544	6.117034794215911e-50	7.87815154394638e-49
NT5DC1	14.857178	2.0939565	6.2503649542558645e-50	8.045464298339195e-49
ADPRHL2	14.850527	1.7808262	6.902435929180583e-50	8.879951744867092e-49
GNAI1	14.847637	1.5880629	7.20643075692361e-50	9.265973536088117e-49
MAL2	14.845469	5.943994	7.443140628393559e-50	9.565106443806687e-49
PDIA3	14.845233	0.7216603	7.469452483850263e-50	9.593679964246544e-49
SYCE2	14.840625	6.2670503	8.000704451410923e-50	1.0270407841882106e-48
GNL1	14.840538	1.3777926	8.011109529361682e-50	1.0278157427801547e-48
RSRC2	14.837748	1.0850595	8.351280521216228e-50	1.0708753714671272e-48
COPS8	14.82695	1.1503743	9.809001113104006e-50	1.2571121796913794e-48
TM2D3	14.824595	1.2143801	1.015896912437409e-49	1.3012549999810687e-48
NSD1	14.823898	1.5646579	1.0265030613626497e-49	1.314124974638909e-48
POLD3	14.817546	3.082804	1.1283123061047526e-49	1.4428906827524363e-48
TUSC2	14.813648	1.569365	1.1957099001403892e-49	1.5282484492288625e-48
NDUFS6	14.80823	1.0448852	1.2960818051549665e-49	1.655635443827164e-48
C19orf52	14.8070345	2.6291125	1.3193386838974334e-49	1.6844296924637335e-48
CSNK1G3	14.80189	2.3865805	1.42422312553901e-49	1.8173519600831294e-48
TDP2	14.799001	2.0432556	1.4867402688950122e-49	1.8950703427464592e-48
IFT81	14.780805	2.712496	1.9482444904469985e-49	2.479296531109674e-48
NDUFB7	14.7781515	0.83949155	2.0265089609710087e-49	2.5775003163052883e-48
RRP1	14.774776	1.7774144	2.13062452040441e-49	2.708460019725325e-48
BIRC2	14.770816	1.9157356	2.2596055246083317e-49	2.870870302053674e-48
GCC2	14.770031	1.4190408	2.2860662006387635e-49	2.9029216244484676e-48
RBKS	14.767963	3.8908234	2.3572744402860053e-49	2.9917296429304045e-48
NDUFAB1	14.767142	1.0343302	2.3861957723498123e-49	3.026802507999519e-48
SAP30L	14.755808	1.8205668	2.8229023589539776e-49	3.578819639341977e-48
CBR4	14.751909	1.9531311	2.9908063743909883e-49	3.7876035516372416e-48
AURKA	14.750727	5.032334	3.0437074998475173e-49	3.852524877429375e-48
RNF212	14.747987	3.788282	3.1698188232711846e-49	4.009991231804891e-48
HIGD1A	14.745683	1.5136858	3.2798836486693316e-49	4.14477240887161e-48
MIEN1	14.737848	1.4484805	3.683348915595622e-49	4.6521309706905524e-48
ERCC3	14.73725	2.3773806	3.716093965609491e-49	4.690970547789234e-48
MORN2	14.734847	1.3793613	3.8507073429536555e-49	4.858291891672896e-48
WDR43	14.731496	1.9332054	4.0464633962898714e-49	5.102533961130797e-48
TRAF3	14.729678	2.92768	4.156825385461115e-49	5.238891340112482e-48
HNRNPD	14.729317	0.87834024	4.179100699981988e-49	5.264145581936627e-48
TMEM52	14.706786	2.7306428	5.8311889935403135e-49	7.337319626631208e-48
REPS1	14.685053	2.7693496	8.037205191417468e-49	1.0102320414212235e-47
PRPF38A	14.678601	1.526336	8.839565626787117e-49	1.11049107954245e-47
CCDC73	14.677405	6.417568	8.996794406013938e-49	1.1296401940955602e-47
INTS8	14.674989	2.7541926	9.323074853821012e-49	1.1699837403221782e-47
RP11-325I22.2	14.669384	6.661987	1.0125970635247991e-48	1.270064440551094e-47
WDYHV1	14.66647	2.472286	1.0570306799541006e-48	1.3250896057176338e-47
GNAI3	14.664726	1.3190076	1.0845373485783626e-48	1.3588479133146363e-47
REXO4	14.65328	2.0900795	1.2836572799496766e-48	1.607475029122719e-47
MRPL42	14.644114	1.3465612	1.4690467946694755e-48	1.8357233711403485e-47
SEPHS1	14.642806	1.7458472	1.4975826614332672e-48	1.8703885362805086e-47
DYNLL2	14.641573	1.4212322	1.5249930378708805e-48	1.903611998997444e-47
STK11	14.61492	1.5826337	2.2562070399571842e-48	2.813383765246028e-47
GYG1	14.614558	1.3455644	2.268203856974e-48	2.8268451670867696e-47
STT3B	14.607833	1.6437374	2.503558457842783e-48	3.1185140557459335e-47
PLEKHO1	14.606014	1.6032509	2.5712640878908398e-48	3.2011557665646276e-47
NFATC3	14.5954275	1.976449	3.003227262740795e-48	3.736961263473871e-47
C17orf85	14.591679	2.3297942	3.1729177276832444e-48	3.9460229456864022e-47
BMS1	14.589163	2.2082515	3.292114152514824e-48	4.0920996306747915e-47
ZNF638	14.576023	1.5173066	3.990972456258191e-48	4.952931534586246e-47
TRIM37	14.575811	2.8327758	4.0033659443095846e-48	4.965693235087217e-47
MPC2	14.575213	0.9437821	4.0385664890893195e-48	5.006715989898403e-47
MARS	14.574903	2.4726138	4.057021944134462e-48	5.026947148261395e-47
C18orf8	14.572673	3.2390392	4.1916381832842584e-48	5.191012971193611e-47
FARSA	14.570531	1.8236535	4.325176245422956e-48	5.350756942944382e-47
NXF2B	14.565088	7.49151	4.6838097037782637e-48	5.791384252753681e-47
NUP214	14.563208	2.2103703	4.814490047668101e-48	5.949839854077228e-47
DEK	14.556606	1.0467756	5.3025599819638565e-48	6.549566213942758e-47
SRGAP1	14.556245	2.4032629	5.3306432571727574e-48	6.580799362081584e-47
SUGP2	14.551425	2.198107	5.719889599703679e-48	7.057629904616023e-47
RABEP1	14.542034	1.9736897	6.561347587079776e-48	8.091640918447962e-47
MCUR1	14.537588	1.8684845	7.001666175941228e-48	8.6301312268149345e-47
MRPL20	14.537451	0.99216914	7.01569063413733e-48	8.641510750819875e-47
VIMP	14.537426	1.0734065	7.018243537958682e-48	8.641510750819875e-47
HDAC1	14.5321455	1.4766656	7.580874771635279e-48	9.3293924360135e-47
NDUFS3	14.525258	1.0821663	8.382653993146849e-48	1.031070823098512e-46
PHF3	14.51482	1.4497027	9.7612829734201e-48	1.2000156131900469e-46
SLTM	14.507634	1.2865632	1.0839512733880752e-47	1.3318732878757916e-46
KPTN	14.496811	4.245431	1.2691060902831497e-47	1.5577499376297606e-46
MAGEB16	14.494868	7.5719166	1.305531443079074e-47	1.6016243407534208e-46
RAB18	14.483123	1.2832955	1.5489610013045228e-47	1.899273181901794e-46
ETF1	14.476073	1.9157641	1.7162457870848718e-47	2.1032949671930745e-46
KIAA1430	14.4723625	1.2664516	1.8114264887654964e-47	2.218785282699226e-46
SSX3	14.4710045	6.8039994	1.8475379502732683e-47	2.2618401649287204e-46
CDCA8	14.46667	6.0448904	1.9676942179729931e-47	2.4076882448728307e-46
KIAA1598	14.466035	4.0203266	1.985944941765965e-47	2.42875698959216e-46
ADPGK	14.455935	1.997273	2.299874722879638e-47	2.811223492434176e-46
C1QTNF4	14.45419	1.7491419	2.358861271950019e-47	2.8818279194695715e-46
ME2	14.442657	2.8023655	2.7887826932588787e-47	3.403529915579949e-46
MRPL47	14.439432	1.3208376	2.9224146412500513e-47	3.564770166335599e-46
RAD51	14.433715	6.441143	3.1750794355068724e-47	3.8709647211127825e-46
ARF3	14.432731	1.5772885	3.2207086877992597e-47	3.924561130187291e-46
RCE1	14.432531	2.4650204	3.230029226289105e-47	3.933881350651275e-46
CEP85	14.431959	5.254172	3.2569755777782626e-47	3.9646474570679006e-46
PGD	14.425208	1.767421	3.5918323637472584e-47	4.367742404081292e-46
CHCHD2	14.4236145	0.45308095	3.6757879706048835e-47	4.467525358901493e-46
LUC7L	14.41375	1.7003103	4.2404683798144357e-47	5.1511729982980726e-46
KLHDC2	14.41243	1.0809304	4.3223218255825693e-47	5.247896416716092e-46
SYNCRIP	14.405904	1.2910736	4.750642933458521e-47	5.764962775878236e-46
SHKBP1	14.402827	1.9894217	4.966940700604192e-47	6.024335808516322e-46
NKIRAS1	14.402329	3.0288754	5.002879252724896e-47	6.06479901167526e-46
POLR2D	14.397559	2.7018986	5.360364903526624e-47	6.4948190617910134e-46
PSMC5	14.388492	0.8579053	6.111417477936304e-47	7.39720438558854e-46
SPCS3	14.378939	2.01907	7.01619853717063e-47	8.487976944967862e-46
ZWILCH	14.374804	3.324213	7.44806750680719e-47	9.005808244356279e-46
EMG1	14.371142	1.5160731	7.852535961050204e-47	9.489993382820303e-46
NOL10	14.369685	2.2783668	8.019512775883617e-47	9.686813943354287e-46
IQCA1	14.36616	4.3428736	8.438151805608233e-47	1.0187260748381822e-45
C17orf104	14.361503	4.1690836	9.02494572267216e-47	1.0890101172024406e-45
DERL1	14.3598585	1.6798543	9.241602321269857e-47	1.1145817663735505e-45
ASB9	14.35936	4.5246134	9.308272079554402e-47	1.1220473464749749e-45
CSTF1	14.349409	2.5173292	1.0744950215973821e-46	1.2939031657209008e-45
FAM96A	14.346457	1.8756793	1.1212078573000192e-46	1.349463983747798e-45
MBD4	14.345099	1.5926017	1.1433650219453832e-46	1.3754283725140524e-45
SH2B2	14.337651	5.182583	1.2729079669397736e-46	1.528919063914899e-45
ROCK1	14.334911	1.2425077	1.3241562560120892e-46	1.5896630971410437e-45
CCNI	14.325545	0.7319424	1.5153396875006874e-46	1.818253077352941e-45
PAICS	14.324263	1.7666063	1.5435808088414749e-46	1.8511955368012184e-45
CDYL	14.321186	2.3740742	1.6134569975359667e-46	1.9340113679073506e-45
CALM3	14.314648	0.96980894	1.7726095725861297e-46	2.1226210301756558e-45
FBXL6	14.313514	3.1945868	1.8017430890180164e-46	2.1564097092875852e-45
POLI	14.309217	2.4336252	1.9165878291375273e-46	2.2926950492936458e-45
TMEM9	14.3051195	1.1247338	2.0328839704203215e-46	2.4305772268287685e-45
DENR	14.304684	1.7170142	2.045661878905592e-46	2.4446126973412178e-45
MED11	14.303899	2.0937347	2.0688638659307398e-46	2.4710846073781885e-45
PDCD6	14.302043	0.88346136	2.1247858307366297e-46	2.5365911008235866e-45
AP4M1	14.300474	2.1424656	2.1732477021045712e-46	2.5931297378560123e-45
DHFR	14.298407	2.9593987	2.2387773240553987e-46	2.6699660636099106e-45
MAD2L2	14.295604	1.6278492	2.3307471072147877e-46	2.7782411060164113e-45
BABAM1	14.282577	1.282558	2.8101722522623655e-46	3.348017878264985e-45
RABL6	14.2802725	1.5760498	2.9046470414649677e-46	3.458823121744468e-45
CHD7	14.279525	3.9384341	2.935961180715704e-46	3.4943432767951706e-45
DLL3	14.278778	4.0848856	2.967611259097547e-46	3.530227144922411e-45
BRCA1	14.275465	4.895978	3.1120660887537492e-46	3.700197830640511e-45
GAA	14.274592	1.9168721	3.1512298064311493e-46	3.7448705729962094e-45
C21orf59	14.273098	1.3542825	3.21951201641752e-46	3.824084691888149e-45
HSF1	14.269661	1.4074317	3.382200335105009e-46	4.015296361504585e-45
MRPS7	14.265986	1.2500087	3.565141620725898e-46	4.230347066852263e-45
MSH2	14.2577915	3.2936668	4.0094437859650226e-46	4.755151828818396e-45
TCL1A	14.253556	6.1266375	4.260191596611715e-46	5.0499903409709657e-45
SVIP	14.251714	1.7087357	4.37415869075381e-46	5.1824750248457777e-45
CIAO1	14.250904	1.7815444	4.425165847493007e-46	5.2402693704836664e-45
